attempt,stop_addr,stop_fn,delay,target,bitflip,code,seed
46235,0x080001bc,memset,0.042,0x20004105,2,0,3735928559
46236,memset,"<xStack>,",0.341,0x2000cb7a,32,0,3735928559
46237,0x0800314c,prvIdleTask,0.299,0x2000d3ee,16,0,3735928559
46238,memset,"<xStack>,",0.892,0x2000a613,16,0,3735928559
46239,0x080035ee,xQueueReceive_ret_dup,0.394,0x2000a3cf,8,0,3735928559
46240,0x08000e50,pvPortMalloc_to_duplicate,0.819,0x2000c360,4,0,3735928559
46241,0x0800d0d8,prvCheckTasksWaitingTermination_dup,0.641,0x2000b862,4,0,3735928559
46242,memset,"<xStack>,",0.241,0x2000292b,128,0,3735928559
46243,0x08004edc,xTaskGetSchedulerState_ret_dup,0.403,0x20007ea5,128,0,3735928559
46244,0x08002dbe,vTaskSwitchContext,0.53,0x20000c41,16,1,3735928559
46245,0x080030fc,prvIdleTask,0.668,0x20000f20,2,1,3735928559
46246,0x0800309c,prvIdleTask,0.268,0x2000548e,2,0,3735928559
46247,0x0800d23e,prvCheckTasksWaitingTermination_dup,0.42,0x2000d72e,64,0,3735928559
46248,0x08003444,xQueueReceive_ret_dup,0.959,0x20007b95,2,0,3735928559
46249,0x0800064a,vPortFree,0.5,0x20000ae6,64,1,3735928559
46250,0x08002180,xTaskIncrementTick,0.34,0x200024e7,16,1,3735928559
46251,0x08012ac0,crc32buf_ret_dup,0.618,0x2000c7fb,64,0,3735928559
46252,0x08000dee,memcpy_to_duplicate,0.475,0x20006bf0,64,0,3735928559
46253,0x080025fa,xTaskIncrementTick,0.18,0x200092d4,64,0,3735928559
46254,memset,"<ucHeap+5272>,",0.071,0x2000aad7,128,0,3735928559
46255,memset,"<ucHeap+8>,",0.042,0x20002cb6,8,0,3735928559
46256,0x0800d0a0,prvCheckTasksWaitingTermination_dup,0.173,0x200032e3,64,-1,3735928559
46257,0x080050b0,prvCopyDataFromQueue_dup,0.424,0x2000c65b,128,0,3735928559
46258,0x0800d0ce,prvCheckTasksWaitingTermination_dup,0.173,0x20008b8e,2,0,3735928559
46259,0x080004f0,prvInsertBlockIntoFreeList,0.321,0x20005b1d,2,0,3735928559
46260,0x08004892,vListInsert_dup,0.94,0x20003e8d,32,0,3735928559
46261,0x080064a2,prvUnlockQueue_dup,0.389,0x2000b5f3,8,0,3735928559
46262,0x08003dc2,uxListRemove_ret_dup,0.734,0x200056e1,1,0,3735928559
46263,memset,"<ucHeap+18832>,",0.135,0x2000ab68,1,0,3735928559
46264,0x0801f43c,Reset_Handler,0.033,0x200071bd,4,0,3735928559
46265,0x080113fe,Multiply_dup,0.355,0x200029f9,128,0,3735928559
46266,0x0800206c,xTaskIncrementTick,0.386,0x20001559,128,1,3735928559
46267,0x08007ee6,xTaskIncrementTick_ret_dup,0.619,0x2000bb80,64,0,3735928559
46268,0x08002a0c,vTaskSwitchContext,0.201,0x20002e93,16,0,3735928559
46269,0x0800d0b2,prvCheckTasksWaitingTermination_dup,0.817,0x2000161f,16,1,3735928559
46270,0x080030e8,prvIdleTask,0.916,0x20009155,32,0,3735928559
46271,0x0801bb3e,vTaskPrioritySet_dup,0.559,0x20009916,64,0,3735928559
46272,0x0800d0aa,prvCheckTasksWaitingTermination_dup,0.823,0x20005f28,8,0,3735928559
46273,0x080030f0,prvIdleTask,0.178,0x20007bf6,1,0,3735928559
46274,0x08009446,prvProcessReceivedCommands_dup,0.824,0x2000897c,4,0,3735928559
46275,0x08008bdc,prvProcessTimerOrBlockTask_dup,0.217,0x20003e62,2,0,3735928559
46276,0x08010c20,vTaskDelay_dup,0.924,0x200079c2,16,0,3735928559
46277,0x0801cccc,vTaskResume_dup,0.933,0x20004b9f,1,0,3735928559
46278,0x0800019e,memcpy,0.741,0x20000619,32,1,3735928559
46279,0x0800d22e,prvCheckTasksWaitingTermination_dup,0.183,0x2000336b,64,1,3735928559
46280,0x080030aa,prvIdleTask,0.269,0x2000294b,64,0,3735928559
46281,0x0801f43e,Reset_Handler,0.024,0x2000764f,16,0,3735928559
46282,0x0801f43c,Reset_Handler,0.02,0x200013cd,1,1,3735928559
46283,0x0800911a,prvProcessReceivedCommands_dup,0.914,0x20006c18,32,0,3735928559
46284,memset,"<xStack>,",0.592,0x20003a44,64,0,3735928559
46285,0x08011308,Multiply_dup,0.687,0x20003898,64,0,3735928559
46286,0x08012ace,crc32buf_ret_dup,0.49,0x2000258f,4,1,3735928559
46287,0x08002bf2,vTaskSwitchContext,0.548,0x20006384,64,0,3735928559
46288,0x080114f0,RandomInteger_ret_dup,0.791,0x20005221,2,0,3735928559
46289,0x080083fa,prvAddCurrentTaskToDelayedList_dup,0.167,0x20002b7c,8,0,3735928559
46290,0x080030b6,prvIdleTask,0.787,0x20007f5d,8,0,3735928559
46291,0x0800d0a6,prvCheckTasksWaitingTermination_dup,0.42,0x2000000a,32,1,3735928559
46292,0x08011398,Multiply_dup,0.901,0x2000ad24,32,0,3735928559
46293,memset,"<ucHeap+14600>,",0.115,0x2000c720,2,0,3735928559
46294,0x0800d242,prvCheckTasksWaitingTermination_dup,0.638,0x20005130,16,0,3735928559
46295,0x080030a2,prvIdleTask,0.304,0x20007df8,4,0,3735928559
46296,memset,"<xStack>,",0.751,0x2000823b,128,1,3735928559
46297,0x08012ae2,crc32buf_ret_dup,0.597,0x20004168,64,0,3735928559
46298,memset,"<xStack>,",0.65,0x2000451e,1,0,3735928559
46299,0x0800d0f6,prvCheckTasksWaitingTermination_dup,0.911,0x200037bf,2,0,3735928559
46300,0x0801da9a,vPortEnterCritical,0.953,0x20005103,32,0,3735928559
46301,0x0800d0aa,prvCheckTasksWaitingTermination_dup,0.179,0x20002798,4,1,3735928559
46302,0x08008e4e,prvProcessReceivedCommands_dup,0.742,0x2000bfe9,16,0,3735928559
46303,0x08000402,pvPortMalloc,0.398,0x20003479,16,0,3735928559
46304,0x080027e0,xTaskIncrementTick,0.298,0x20004218,1,0,3735928559
46305,0x080046dc,vListInsert_dup,0.222,0x2000157b,1,1,3735928559
46306,0x0801db16,vPortExitCritical,0.448,0x2000411a,32,0,3735928559
46307,0x08004f68,xTaskGetSchedulerState_ret_dup,0.152,0x20009c76,16,0,3735928559
46308,0x08002d86,vTaskSwitchContext,0.674,0x2000914e,4,0,3735928559
46309,0x0800358e,xQueueReceive_ret_dup,0.38,0x2000a77a,2,0,3735928559
46310,memset,"<xStack>,",0.553,0x200025ae,128,1,3735928559
46311,0x080067c6,xTaskResumeAll_ret_dup,0.599,0x20005ab3,4,0,3735928559
46312,0x08002bf6,vTaskSwitchContext,0.564,0x20006e55,1,0,3735928559
46313,memset,"<ucHeap+11336>,",0.1,0x2000858a,64,0,3735928559
46314,0x0800a0c0,vTaskPlaceOnEventListRestricted_dup,0.327,0x200020be,64,1,3735928559
46315,0x0801593a,vTimerSetReloadMode_dup,0.175,0x2000b1a7,8,0,3735928559
46316,0x0800d096,prvCheckTasksWaitingTermination_dup,0.812,0x2000ab06,4,0,3735928559
46317,memset,"<ucHeap+5272>,",0.066,0x2000caad,64,0,3735928559
46318,0x0801db16,vPortExitCritical,0.186,0x20005d88,8,0,3735928559
46319,0x0800f7d0,prvInitialiseNewTask_dup,0.938,0x20006a69,16,0,3735928559
46320,memset,"<xStack>,",0.387,0x2000cd5e,16,0,3735928559
46321,0x08013e00,vQueueUnregisterQueue_dup,0.999,0x200019c0,32,1,3735928559
46322,0x0800d01e,prvDeleteTCB_dup,0.943,0x200014d8,4,1,3735928559
46323,0x0800d09e,prvCheckTasksWaitingTermination_dup,0.309,0x20004a3f,8,0,3735928559
46324,0x0801bce0,vTaskPrioritySet_dup,0.711,0x20008b7b,2,0,3735928559
46325,0x08004dd6,xTaskGetSchedulerState_ret_dup,0.985,0x20005f5a,1,0,3735928559
46326,0x08012aba,crc32buf_ret_dup,0.722,0x20009876,4,0,3735928559
46327,0x080030be,prvIdleTask,0.154,0x2000acda,2,0,3735928559
46328,0x08001162,xTaskResumeAll,0.078,0x20004ea2,4,0,3735928559
46329,0x08010d2a,vTaskDelay_dup,0.472,0x2000a5b1,4,0,3735928559
46330,0x0800d242,prvCheckTasksWaitingTermination_dup,0.656,0x2000b993,2,0,3735928559
46331,memset,"<xStack>,",0.408,0x20001b4e,4,1,3735928559
46332,0x08001aa2,xTaskResumeAll,0.724,0x2000ccc7,64,0,3735928559
46333,0x0801daaa,vPortEnterCritical,0.484,0x2000a694,64,0,3735928559
46334,0x080047d2,vListInsert_dup,0.545,0x20003878,4,0,3735928559
46335,0x08003e54,uxListRemove_ret_dup,0.815,0x20009d56,32,0,3735928559
46336,0x08012a5e,crc32buf_ret_dup,0.976,0x2000185e,32,1,3735928559
46337,0x0800f6da,prvInitialiseNewTask_dup,0.771,0x2000b753,1,0,3735928559
46338,0x08005a22,vTaskSuspendAll_dup,0.376,0x2000b8d3,32,0,3735928559
46339,0x08003f12,uxListRemove_ret_dup,0.953,0x200019af,4,1,3735928559
46340,0x080030fe,prvIdleTask,0.807,0x2000c4f8,128,0,3735928559
46341,0x08011358,Multiply_dup,0.577,0x20002ce2,128,0,3735928559
46342,0x0800f14c,prvInitialiseNewTask_dup,0.079,0x2000acf3,32,0,3735928559
46343,0x08012a6e,crc32buf_ret_dup,0.857,0x20009f31,2,0,3735928559
46344,0x0800d092,prvCheckTasksWaitingTermination_dup,0.253,0x2000432b,128,0,3735928559
46345,0x08012a5e,crc32buf_ret_dup,0.842,0x20000f8a,128,1,3735928559
46346,0x08012a52,crc32buf_ret_dup,0.616,0x200086ab,4,0,3735928559
46347,0x08012afe,crc32buf_ret_dup,0.72,0x20007c12,8,0,3735928559
46348,0x08012b0a,crc32buf_ret_dup,0.728,0x20008c7b,128,0,3735928559
46349,0x08012a6e,crc32buf_ret_dup,0.732,0x20009ee6,2,0,3735928559
46350,0x0800100e,xTaskResumeAll,0.804,0x20006cc7,128,0,3735928559
46351,memset,"<ucHeap+8304>,",0.088,0x200059b9,8,0,3735928559
46352,0x08001838,xTaskResumeAll,0.679,0x20000b29,1,1,3735928559
46353,0x08000202,pvPortMalloc,0.078,0x20000615,64,1,3735928559
46354,0x0801f43e,Reset_Handler,0.012,0x20002b9b,2,0,3735928559
46355,0x08012ad2,crc32buf_ret_dup,0.842,0x20006f54,32,0,3735928559
46356,0x080113c4,Multiply_dup,0.575,0x200058f9,16,0,3735928559
46357,0x0801da88,vPortEnterCritical,0.705,0x2000be74,16,0,3735928559
46358,0x08003168,prvTimerTask,0.801,0x2000a66a,128,0,3735928559
46359,0x08003136,prvIdleTask,0.623,0x200055b1,32,0,3735928559
46360,0x08002d38,vTaskSwitchContext,0.757,0x2000564b,16,0,3735928559
46361,0x0800fdae,prvAddNewTaskToReadyList_dup,0.68,0x200071ad,8,1,3735928559
46362,0x08012ab4,crc32buf_ret_dup,0.842,0x20001cbc,4,1,3735928559
46363,0x0801b92c,vTaskPrioritySet_dup,0.872,0x20005546,8,0,3735928559
46364,0x08002c1c,vTaskSwitchContext,0.894,0x2000d2e5,4,0,3735928559
46365,memset,"<xStack>,",0.151,0x20003835,128,0,3735928559
46366,0x08002e94,vTaskSwitchContext,0.614,0x200035b6,64,0,3735928559
46367,0x080030e6,prvIdleTask,0.876,0x20002a57,1,0,3735928559
46368,0x08011514,RandomInteger_ret_dup,0.681,0x200042ae,1,0,3735928559
46369,0x08015516,xTimerGenericCommand_ret_dup,0.784,0x200097e1,64,0,3735928559
46370,0x0801f43c,Reset_Handler,0.016,0x2000bcc0,128,0,3735928559
46371,0x08012a6a,crc32buf_ret_dup,0.606,0x20006a4a,64,0,3735928559
46372,0x0800d0f6,prvCheckTasksWaitingTermination_dup,0.542,0x2000bf69,128,0,3735928559
46373,0x080030a2,prvIdleTask,0.585,0x20006872,8,0,3735928559
46374,0x0800f3d0,prvInitialiseNewTask_dup,0.106,0x2000c162,16,0,3735928559
46375,0x080001bc,memset,0.63,0x2000c9f9,16,0,3735928559
46376,0x080030b6,prvIdleTask,0.934,0x20004746,32,0,3735928559
46377,memset,"<ucHeap+3040>,",0.056,0x20007322,32,0,3735928559
46378,0x0800f77a,prvInitialiseNewTask_dup,0.142,0x200018ea,4,1,3735928559
46379,memset,"<ucHeap+5272>,",0.067,0x2000c299,8,0,3735928559
46380,0x080001b6,memset,0.115,0x20006ba0,4,0,3735928559
46381,0x08003ebe,uxListRemove_ret_dup,0.533,0x2000c541,16,0,3735928559
46382,0x080030a2,prvIdleTask,0.703,0x2000114f,8,1,3735928559
46383,memset,"<xStack>,",0.296,0x200027d1,4,1,3735928559
46384,0x08003094,prvIdleTask,0.293,0x2000d2c2,128,0,3735928559
46385,0x08007258,xTaskResumeAll_ret_dup,0.528,0x2000ca5c,128,0,3735928559
46386,0x08012ae6,crc32buf_ret_dup,0.477,0x20004d4d,2,0,3735928559
46387,memset,"<xStack>,",0.82,0x2000435d,2,0,3735928559
46388,0x0800483e,vListInsert_dup,0.813,0x2000284c,8,0,3735928559
46389,0x0800d234,prvCheckTasksWaitingTermination_dup,0.652,0x20002039,2,1,3735928559
46390,memset,"<ucHeap+8304>,",0.089,0x20000036,8,1,3735928559
46391,0x080030a2,prvIdleTask,0.817,0x2000651d,8,0,3735928559
46392,0x0800a1e2,xQueueGenericSend_ret_dup,0.582,0x2000c422,2,0,3735928559
46393,0x08012a64,crc32buf_ret_dup,0.971,0x20002adf,4,0,3735928559
46394,0x0801f43a,Reset_Handler,0.031,0x20004e83,8,0,3735928559
46395,memset,"<xStack>,",0.462,0x2000cb71,2,0,3735928559
46396,0x08009c56,prvProcessReceivedCommands_dup,0.749,0x2000a4ed,16,0,3735928559
46397,0x0800a4a2,xQueueGenericSend_ret_dup,0.152,0x2000968c,2,0,3735928559
46398,memset,"<xStack>,",0.286,0x20008ac3,64,0,3735928559
46399,memset,"<ucHeap+3040>,",0.062,0x2000ca67,4,0,3735928559
46400,0x080030ac,prvIdleTask,0.895,0x2000aea3,4,0,3735928559
46401,0x080030fc,prvIdleTask,0.516,0x2000c4b4,1,0,3735928559
46402,0x0800d0b2,prvCheckTasksWaitingTermination_dup,0.953,0x20006d67,1,0,3735928559
46403,0x0800d0ca,prvCheckTasksWaitingTermination_dup,0.658,0x20003dc5,4,0,3735928559
46404,0x080001b6,memset,0.221,0x20005252,16,0,3735928559
46405,0x080030e6,prvIdleTask,0.224,0x200050fd,64,0,3735928559
46406,memset,"<ucHeap+18832>,",0.138,0x20002969,32,0,3735928559
46407,0x0800d09e,prvCheckTasksWaitingTermination_dup,0.18,0x20004a64,16,0,3735928559
46408,0x0800d102,prvCheckTasksWaitingTermination_dup,0.344,0x20004629,16,0,3735928559
46409,0x080004f0,prvInsertBlockIntoFreeList,0.037,0x200057c6,64,0,3735928559
46410,memset,"<xStack>,",0.281,0x200008db,4,1,3735928559
46411,0x0801f440,Reset_Handler,0.026,0x2000439f,4,0,3735928559
46412,memset,"<ucHeap+13568>,",0.105,0x200048d2,8,-3,3735928559
46413,0x08003094,prvIdleTask,0.772,0x2000aadd,4,0,3735928559
46414,memset,"<xStack>,",0.498,0x200001e0,1,1,3735928559
46415,0x0800d08a,prvCheckTasksWaitingTermination_dup,0.248,0x20000d78,4,1,3735928559
46416,0x08003d94,uxListRemove_ret_dup,0.212,0x20004393,2,0,3735928559
46417,memcpy,"<Timer_Stack+1824>,",0.654,0x20006d04,128,0,3735928559
46418,0x0800bef2,prvCopyDataToQueue_ret_dup,0.919,0x2000636f,32,0,3735928559
46419,0x0800d0b2,prvCheckTasksWaitingTermination_dup,0.896,0x2000bf28,64,0,3735928559
46420,0x0800d0b6,prvCheckTasksWaitingTermination_dup,0.506,0x2000888d,1,0,3735928559
46421,0x0801f43a,Reset_Handler,0.033,0x2000d6eb,4,0,3735928559
46422,0x080001bc,memset,0.908,0x20008917,128,0,3735928559
46423,0x0800309c,prvIdleTask,0.159,0x200076d6,64,0,3735928559
46424,0x08002bfa,vTaskSwitchContext,0.909,0x2000a01f,16,0,3735928559
46425,0x0800d0d0,prvCheckTasksWaitingTermination_dup,0.946,0x2000545a,16,0,3735928559
46426,0x0800e60a,vQueueAddToRegistry_dup,0.515,0x20009536,2,0,3735928559
46427,0x08006fca,xTaskResumeAll_ret_dup,0.519,0x200004dd,8,1,3735928559
46428,0x08003134,prvIdleTask,0.693,0x200040e3,4,0,3735928559
46429,0x0800f21c,prvInitialiseNewTask_dup,0.766,0x2000b52a,8,0,3735928559
46430,memset,"<xStack>,",0.508,0x20003537,128,0,3735928559
46431,0x08001fcc,xTaskIncrementTick,0.256,0x20005441,16,1,3735928559
46432,0x0800d0a6,prvCheckTasksWaitingTermination_dup,0.445,0x20001e30,2,1,3735928559
46433,0x08012aa8,crc32buf_ret_dup,0.843,0x2000299f,64,0,3735928559
46434,0x08012b8a,crc32buf_ret_dup,0.965,0x200085b7,2,0,3735928559
46435,0x08012b46,crc32buf_ret_dup,0.483,0x20001f84,128,1,3735928559
46436,0x08012ac2,crc32buf_ret_dup,0.61,0x2000d665,16,0,3735928559
46437,0x0801f43c,Reset_Handler,0.013,0x20000850,128,1,3735928559
46438,0x08002c7c,vTaskSwitchContext,0.525,0x20006ff8,1,0,3735928559
46439,0x080017cc,xTaskResumeAll,0.091,0x20007f91,4,0,3735928559
46440,0x0800d0c4,prvCheckTasksWaitingTermination_dup,0.76,0x200016fa,4,1,3735928559
46441,0x0800d094,prvCheckTasksWaitingTermination_dup,0.895,0x20006930,32,0,3735928559
46442,0x08004ed8,xTaskGetSchedulerState_ret_dup,0.266,0x2000b71e,2,0,3735928559
46443,0x0800308a,prvIdleTask,0.832,0x2000becb,16,0,3735928559
46444,0x08007258,xTaskResumeAll_ret_dup,0.519,0x200050d1,8,0,3735928559
46445,0x080030e6,prvIdleTask,0.387,0x2000b0fc,32,1,3735928559
46446,0x08001204,xTaskResumeAll,0.091,0x2000188c,16,1,3735928559
46447,0x08012ad2,crc32buf_ret_dup,0.597,0x2000330f,128,0,3735928559
46448,0x080118a6,xTaskCreate_ret_dup,0.055,0x2000a5f3,4,0,3735928559
46449,0x080029a2,vTaskSwitchContext,0.774,0x20006a22,1,0,3735928559
46450,0x08002672,xTaskIncrementTick,0.422,0x20002086,8,1,3735928559
46451,0x08012a5e,crc32buf_ret_dup,0.854,0x20000157,64,1,3735928559
46452,0x0800e744,vQueueAddToRegistry_dup,0.717,0x20005409,16,0,3735928559
46453,0x08012abc,crc32buf_ret_dup,0.967,0x2000561e,1,0,3735928559
46454,0x0800d234,prvCheckTasksWaitingTermination_dup,0.713,0x20000526,16,1,3735928559
46455,0x080110a4,Initialize_dup,0.899,0x20005fc8,1,0,3735928559
46456,0x08002b18,vTaskSwitchContext,0.359,0x200018cc,128,1,3735928559
46457,0x08002f1a,vBackupSig,0.386,0x2000c326,32,0,3735928559
46458,memset,"<xStack>,",0.377,0x20003bab,4,2,3735928559
46459,0x0800d0b2,prvCheckTasksWaitingTermination_dup,0.319,0x20005546,64,0,3735928559
46460,0x08012adc,crc32buf_ret_dup,0.35,0x20004dd5,1,0,3735928559
46461,0x08012b84,crc32buf_ret_dup,0.48,0x20000e07,64,1,3735928559
46462,0x08012b84,crc32buf_ret_dup,0.846,0x20006d15,64,0,3735928559
46463,memset,"<ucHeap+5272>,",0.073,0x20009d9f,64,0,3735928559
46464,0x08004836,vListInsert_dup,0.897,0x20002906,4,0,3735928559
46465,0x08009a04,prvProcessReceivedCommands_dup,0.341,0x20000765,8,1,3735928559
46466,memset,"<Idle_Stack>,",0.144,0x20006e3e,16,0,3735928559
46467,0x08010bb2,vTaskDelay_dup,0.604,0x20003299,1,0,3735928559
46468,0x0801578c,xTimerGenericCommand_ret_dup,0.24,0x200045b3,128,0,3735928559
46469,0x08000e04,memcpy_to_duplicate,0.207,0x200054c1,64,0,3735928559
46470,0x080050f8,prvCopyDataFromQueue_dup,0.826,0x2000d839,4,0,3735928559
46471,0x08012b4a,crc32buf_ret_dup,0.97,0x20000845,4,1,3735928559
46472,0x080054ba,xTaskRemoveFromEventList_ret_dup,0.34,0x20005c17,32,0,3735928559
46473,0x0800d22e,prvCheckTasksWaitingTermination_dup,0.203,0x2000d80d,64,0,3735928559
46474,0x08003142,prvIdleTask,0.214,0x2000388f,1,0,3735928559
46475,0x0800d0fc,prvCheckTasksWaitingTermination_dup,0.228,0x2000c1c9,2,0,3735928559
46476,0x0800bede,prvCopyDataToQueue_ret_dup,0.539,0x200057a6,32,0,3735928559
46477,0x080030ac,prvIdleTask,0.642,0x200008f9,4,1,3735928559
46478,0x08012b34,crc32buf_ret_dup,0.855,0x2000485e,128,0,3735928559
46479,0x08012b0a,crc32buf_ret_dup,0.347,0x20003cd7,8,0,3735928559
46480,0x0800d092,prvCheckTasksWaitingTermination_dup,0.309,0x20006d15,32,0,3735928559
46481,0x0801362c,xQueueGenericCreate_ret_dup,0.509,0x20008980,64,0,3735928559
46482,memcpy,"<prvCheckForValidListAndQueue.ucStaticTimerQueueStorage_dup>,",0.534,0x20008e6f,32,0,3735928559
46483,0x080030aa,prvIdleTask,0.713,0x20002987,8,0,3735928559
46484,memset,"<ucHeap+11336>,",0.097,0x20003322,64,0,3735928559
46485,memset,"<xStack>,",0.63,0x2000cc5a,2,0,3735928559
46486,0x0800d230,prvCheckTasksWaitingTermination_dup,0.198,0x2000b113,64,0,3735928559
46487,0x0801da96,vPortEnterCritical,0.94,0x20005455,8,0,3735928559
46488,0x080030ac,prvIdleTask,0.911,0x20008048,32,0,3735928559
46489,0x08012a62,crc32buf_ret_dup,0.728,0x20006b43,4,0,3735928559
46490,0x080001bc,memset,0.711,0x200037f4,2,0,3735928559
46491,0x0800d100,prvCheckTasksWaitingTermination_dup,0.836,0x20007062,64,0,3735928559
46492,memcpy,"<ucHeap+23144>,",0.257,0x200056d3,8,0,3735928559
46493,0x080030b6,prvIdleTask,0.896,0x20009cb8,64,0,3735928559
46494,0x0800309e,prvIdleTask,0.199,0x2000c2a9,32,0,3735928559
46495,0x08007410,prvResetNextTaskUnblockTime_dup,0.757,0x20004762,4,0,3735928559
46496,0x0800648c,prvUnlockQueue_dup,0.884,0x200001fb,32,1,3735928559
46497,0x08001fb8,xTaskIncrementTick,0.882,0x2000271d,16,1,3735928559
46498,0x0800d0b6,prvCheckTasksWaitingTermination_dup,0.299,0x2000052b,1,1,3735928559
46499,0x08003142,prvIdleTask,0.259,0x20001ebd,2,1,3735928559
46500,0x08003098,prvIdleTask,0.775,0x2000979a,32,0,3735928559
46501,0x08012a52,crc32buf_ret_dup,0.374,0x20003ecd,32,0,3735928559
46502,0x08012a56,crc32buf_ret_dup,0.728,0x20000056,8,1,3735928559
46503,0x08012b90,crc32buf_ret_dup,0.727,0x200096a8,32,0,3735928559
46504,0x0801f42c,Reset_Handler,0.002,0x200082fe,64,0,3735928559
46505,0x0800689e,xTaskResumeAll_ret_dup,0.52,0x2000182f,4,1,3735928559
46506,0x080030a2,prvIdleTask,0.173,0x200099dc,128,0,3735928559
46507,0x0801f43a,Reset_Handler,0.032,0x20006da9,128,0,3735928559
46508,0x0801f440,Reset_Handler,0.024,0x2000211f,8,1,3735928559
46509,0x0801f43a,Reset_Handler,0.031,0x200057aa,64,0,3735928559
46510,0x08000dda,memcpy_to_duplicate,0.22,0x2000caee,8,0,3735928559
46511,0x0800d234,prvCheckTasksWaitingTermination_dup,0.712,0x200056ea,8,0,3735928559
46512,0x080030fc,prvIdleTask,0.394,0x200088dc,4,0,3735928559
46513,memset,"<ucHeap+8>,",0.043,0x20009599,32,0,3735928559
46514,0x08012a78,crc32buf_ret_dup,0.732,0x20009def,64,0,3735928559
46515,0x080030ee,prvIdleTask,0.775,0x2000d814,1,0,3735928559
46516,0x0800d0ba,prvCheckTasksWaitingTermination_dup,0.772,0x2000c973,8,0,3735928559
46517,0x080112fc,Multiply_dup,0.798,0x200098b8,1,0,3735928559
46518,0x0800d5de,xTaskCreateStatic_ret_dup,0.171,0x2000d32a,1,0,3735928559
46519,0x08002f4c,vResetSig,0.489,0x20005aa0,4,0,3735928559
46520,memset,"<ucHeap+8>,",0.045,0x2000cab9,128,0,3735928559
46521,0x0800309e,prvIdleTask,0.71,0x20007fe4,128,0,3735928559
46522,0x0801dac4,vPortEnterCritical,0.237,0x2000c376,128,0,3735928559
46523,0x08003138,prvIdleTask,0.937,0x2000861c,16,0,3735928559
46524,0x0800d0f4,prvCheckTasksWaitingTermination_dup,0.956,0x20005060,1,0,3735928559
46525,0x080030b4,prvIdleTask,0.95,0x20008f64,8,0,3735928559
46526,0x0800d100,prvCheckTasksWaitingTermination_dup,0.708,0x20007f9a,16,0,3735928559
46527,0x08004f4c,xTaskGetSchedulerState_ret_dup,0.94,0x2000b703,4,0,3735928559
46528,0x080030f2,prvIdleTask,0.434,0x20008878,64,0,3735928559
46529,0x08012a52,crc32buf_ret_dup,0.495,0x2000c15b,4,0,3735928559
46530,0x08003cca,xQueueReceive_ret_dup,0.985,0x2000c92e,64,0,3735928559
46531,0x080150ee,xTimerGetPeriod_ret_dup,0.924,0x2000b246,8,0,3735928559
46532,0x08003100,prvIdleTask,0.278,0x200088f5,1,0,3735928559
46533,0x0801131a,Multiply_dup,0.687,0x200058ff,2,0,3735928559
46534,0x0800d0b2,prvCheckTasksWaitingTermination_dup,0.556,0x20001770,128,1,3735928559
46535,0x0800e726,vQueueAddToRegistry_dup,0.535,0x200042ea,32,0,3735928559
46536,0x0800f6e8,prvInitialiseNewTask_dup,0.397,0x2000b3b4,32,0,3735928559
46537,0x08011314,Multiply_dup,0.576,0x2000463f,16,0,3735928559
46538,memset,"<ucHeap+18832>,",0.14,0x2000a38f,1,0,3735928559
46539,0x08008c6e,prvProcessTimerOrBlockTask_dup,0.167,0x200078bc,128,0,3735928559
46540,memset,"<ucHeap+3040>,",0.056,0x2000c923,32,0,3735928559
46541,0x0800d0c4,prvCheckTasksWaitingTermination_dup,0.518,0x200017b8,1,1,3735928559
46542,0x08003134,prvIdleTask,0.693,0x2000125b,2,1,3735928559
46543,0x08012b42,crc32buf_ret_dup,0.598,0x20000c56,64,1,3735928559
46544,0x08000f78,vTaskSuspendAll,0.784,0x20007047,128,0,3735928559
46545,0x080113da,Multiply_dup,0.905,0x200012f4,8,1,3735928559
46546,memset,"<ucHeap+5272>,",0.066,0x200079cc,1,0,3735928559
46547,0x0800858c,prvAddCurrentTaskToDelayedList_dup,0.262,0x20008622,8,0,3735928559
46548,0x0800d094,prvCheckTasksWaitingTermination_dup,0.501,0x20007f0a,4,0,3735928559
46549,0x08012a6a,crc32buf_ret_dup,0.478,0x20006f5c,128,0,3735928559
46550,0x080166f6,xStreamBufferSpacesAvailable_ret_dup,0.391,0x20007633,32,0,3735928559
46551,0x080057e4,xTaskRemoveFromEventList_ret_dup,0.453,0x200075bd,64,0,3735928559
46552,0x08002138,xTaskIncrementTick,0.575,0x20009de0,16,0,3735928559
46553,0x0800377e,xQueueReceive_ret_dup,0.187,0x20007ffd,1,0,3735928559
46554,0x0800d3a0,prvInitialiseTaskLists_dup,0.053,0x2000a272,4,0,3735928559
46555,0x080002a6,pvPortMalloc,0.108,0x2000a38d,32,0,3735928559
46556,0x08001bfe,xTaskIncrementTick,0.606,0x20004382,8,0,3735928559
46557,0x08003140,prvIdleTask,0.925,0x2000000d,64,1,3735928559
46558,0x0800309e,prvIdleTask,0.668,0x20004751,4,2,3735928559
46559,0x080030c8,prvIdleTask,0.987,0x20005950,1,0,3735928559
46560,0x080030fc,prvIdleTask,0.315,0x2000d620,64,0,3735928559
46561,0x080028d2,vTaskSwitchContext,0.959,0x20004560,128,0,3735928559
46562,0x08004084,prvSampleTimeNow_ret_dup,0.984,0x2000191c,4,1,3735928559
46563,0x08005a1a,vTaskSuspendAll_dup,0.984,0x2000ace7,4,0,3735928559
