attempt,stop_addr,stop_fn,delay,target,bitflip,code
6084,0x0800db72,prvIdleTask,1.2194,0x20002956,1,0
6085,0x0800dbf8,prvIdleTask,1.2248,0x20005a88,4,0
6086,0x0800dbae,prvIdleTask,1.2224,0x20003ee8,128,0
6087,0x0800db62,prvTaskIsTaskSuspended,1.219,0x20003236,1,0
6088,0x0800dcbe,prvCheckTasksWaitingTermination,1.2256,0x200034f6,64,0
6089,0x0800dbae,prvIdleTask,1.2236,0x20000244,16,0
6090,0x0800de9e,prvCheckTasksWaitingTermination,1.2186,0x20001812,32,0
6091,0x0800dcd4,prvCheckTasksWaitingTermination,1.2274,0x20002295,32,0
6092,0x0800db5e,prvTaskIsTaskSuspended,1.2276,0x200019ba,8,0
6093,0x0800dc6c,prvIdleTask,1.2238,0x200007ac,16,0
6094,0x0800deb4,prvCheckTasksWaitingTermination,1.2282,0x20001a64,1,0
6095,0x0800db40,prvTaskIsTaskSuspended,1.2212,0x2000562d,4,0
6096,0x0800db62,prvTaskIsTaskSuspended,1.2196,0x20004396,32,0
6097,0x0800dcd0,prvCheckTasksWaitingTermination,1.2232,0x20006061,128,0
6098,0x0800dc62,prvIdleTask,1.2274,0x2000336c,1,0
6099,0x0800dc84,prvIdleTask,1.2272,0x20000c4c,16,0
6100,0x0800dc1c,prvIdleTask,1.221,0x20004455,16,0
6101,0x0800dcd4,prvCheckTasksWaitingTermination,1.2296,0x200046ae,32,0
6102,0x0800dc92,prvIdleTask,1.221,0x20004bd2,1,0
6103,0x0800dbae,prvIdleTask,1.2246,0x200022cc,16,0
6104,0x0800db4c,prvTaskIsTaskSuspended,1.223,0x20006367,128,0
6105,0x0800db62,prvTaskIsTaskSuspended,1.2218,0x20000e2f,16,-1
6106,0x0800db90,prvIdleTask,1.2274,0x20003f73,32,0
6107,0x0800dbae,prvIdleTask,1.2276,0x200021ea,16,0
6108,0x0800deac,prvCheckTasksWaitingTermination,1.223,0x20005594,4,0
6109,0x0800db80,prvIdleTask,1.2256,0x20005cca,32,0
6110,0x0800db62,prvTaskIsTaskSuspended,1.2272,0x20002568,32,0
6111,0x0800dc54,prvIdleTask,1.2312,0x200047f3,64,0
6112,0x0800db62,prvTaskIsTaskSuspended,1.223,0x20003eac,2,0
6113,0x0800db4c,prvTaskIsTaskSuspended,1.2276,0x20002455,8,0
6114,0x0800dc56,prvIdleTask,1.232,0x20006728,1,0
6115,0x0800dc92,prvIdleTask,1.2288,0x20002734,2,0
6116,0x0800de98,prvCheckTasksWaitingTermination,1.228,0x20004348,4,0
6117,0x0800db92,prvIdleTask,1.2252,0x20000d4d,2,0
6118,0x0800dc52,prvIdleTask,1.2244,0x200000e3,4,0
6119,0x0800dc54,prvIdleTask,1.2252,0x2000075d,64,0
6120,0x0800db5e,prvTaskIsTaskSuspended,1.2274,0x20003993,128,0
6121,0x0800dea2,prvCheckTasksWaitingTermination,1.2276,0x20002836,64,0
6122,0x0800dc52,prvIdleTask,1.2312,0x2000633b,4,0
6123,0x0800dba0,prvIdleTask,1.2344,0x200034fb,16,0
6124,0x0800db92,prvIdleTask,1.2314,0x20004086,2,0
6125,0x0800dc62,prvIdleTask,1.233,0x2000538a,32,0
6126,0x0800db36,prvTaskIsTaskSuspended,1.2308,0x20005f34,2,0
6127,0x0800db62,prvTaskIsTaskSuspended,1.2256,0x200002a1,32,0
6128,0x0800de9e,prvCheckTasksWaitingTermination,1.2332,0x20006628,2,0
6129,0x0800db5e,prvTaskIsTaskSuspended,1.2286,0x20005157,1,0
6130,0x0800de8c,prvCheckTasksWaitingTermination,1.2318,0x20005f8e,128,0
6131,0x0800de84,prvCheckTasksWaitingTermination,1.2344,0x2000640f,128,0
6132,0x0800dbf4,prvIdleTask,1.2298,0x20004544,64,0
6133,0x0800dbf4,prvIdleTask,1.2346,0x20001179,16,0
6134,0x0800db7a,prvIdleTask,1.228,0x20001516,16,0
6135,0x0800dea0,prvCheckTasksWaitingTermination,1.2338,0x20002d11,128,0
6136,0x0800dbb0,prvIdleTask,1.2358,0x20000033,64,0
6137,0x0800dcc2,prvCheckTasksWaitingTermination,1.2278,0x200001fc,1,0
6138,0x0800dc80,prvIdleTask,1.2358,0x20001190,4,0
6139,0x0800db36,prvTaskIsTaskSuspended,1.2328,0x20002033,32,0
6140,0x0800db62,prvTaskIsTaskSuspended,1.236,0x200059d4,1,0
6141,0x0800db9c,prvIdleTask,1.2312,0x20006502,8,0
6142,0x0800dc96,prvIdleTask,1.2318,0x20000a8b,16,-1
6143,0x0800dbfc,prvIdleTask,1.23,0x20005db0,1,0
6144,0x0800deb4,prvCheckTasksWaitingTermination,1.2368,0x20002cfc,1,0
6145,0x0800338e,vListInsert,1.2302,0x2000452c,32,0
6146,0x0800de84,prvCheckTasksWaitingTermination,1.2354,0x20002f18,4,0
6147,0x0800dbfe,prvIdleTask,1.2294,0x20004d76,16,0
6148,0x0800db9c,prvIdleTask,1.2352,0x20004585,32,0
6149,0x0800db5e,prvTaskIsTaskSuspended,1.2364,0x200023ea,4,0
6150,0x0800db82,prvIdleTask,1.2364,0x2000357c,64,0
6151,0x0800dc90,prvIdleTask,1.2362,0x20004804,1,0
6152,0x0800dcc6,prvCheckTasksWaitingTermination,1.2382,0x200023c5,32,0
6153,0x0800dcdc,prvCheckTasksWaitingTermination,1.2364,0x200062c1,8,0
6154,0x0800dc7c,prvIdleTask,1.232,0x20001280,16,0
6155,0x0800dc0a,prvIdleTask,1.237,0x20004009,4,0
6156,0x0800dc60,prvIdleTask,1.2336,0x20003657,2,0
6157,0x0800dba0,prvIdleTask,1.236,0x2000614d,64,0
6158,0x0800dc7c,prvIdleTask,1.2354,0x200027d3,8,0
6159,0x0800db9c,prvIdleTask,1.2418,0x20004169,4,0
6160,0x0800de8c,prvCheckTasksWaitingTermination,1.2416,0x20005fea,64,0
6161,0x0800de9e,prvCheckTasksWaitingTermination,1.2378,0x200021d9,32,0
6162,0x0800dea2,prvCheckTasksWaitingTermination,1.2408,0x20004fad,64,0
6163,0x0800dbf4,prvIdleTask,1.2424,0x2000145a,32,0
6164,0x0800dbae,prvIdleTask,1.2394,0x2000310a,8,0
6165,0x0800dca2,prvIdleTask,1.236,0x20003f4e,16,0
6166,0x0800dbfc,prvIdleTask,1.2424,0x20004e63,2,0
6167,0x0800dcd4,prvCheckTasksWaitingTermination,1.2376,0x20003c08,128,0
6168,0x0800dc18,prvIdleTask,1.2348,0x20005b46,4,0
6169,0x0800dbf4,prvIdleTask,1.2376,0x200060ec,8,0
6170,0x0800db92,prvIdleTask,1.2362,0x20005bd9,16,0
6171,0x0800db96,prvIdleTask,1.2382,0x20004a5c,16,0
6172,0x0800deb4,prvCheckTasksWaitingTermination,1.2444,0x20000249,128,0
6173,0x0800db36,prvTaskIsTaskSuspended,1.2396,0x200053bd,16,0
6174,0x0800dcea,prvCheckTasksWaitingTermination,1.2388,0x20003a51,32,0
6175,0x0800dbac,prvIdleTask,1.2406,0x20000815,1,0
6176,0x0800dc80,prvIdleTask,1.2438,0x20003644,16,0
6177,0x0800dccc,prvCheckTasksWaitingTermination,1.2414,0x2000211e,128,0
6178,0x0800de88,prvCheckTasksWaitingTermination,1.237,0x20006653,32,0
6179,0x0800dce8,prvCheckTasksWaitingTermination,1.2388,0x20004695,2,0
6180,0x0800db50,prvTaskIsTaskSuspended,1.2428,0x200057c2,128,0
6181,0x0800dc7a,prvIdleTask,1.2452,0x20002980,4,0
6182,0x0800db5a,prvTaskIsTaskSuspended,1.2418,0x200034f3,128,0
6183,0x0800dc98,prvIdleTask,1.2448,0x200014d5,32,0
6184,0x0800db36,prvTaskIsTaskSuspended,1.2412,0x200052cd,64,0
6185,0x0800dc12,prvIdleTask,1.2452,0x20002992,64,0
6186,0x0800dce8,prvCheckTasksWaitingTermination,1.2386,0x20004794,2,0
6187,0x0800dc02,prvIdleTask,1.2474,0x20002553,8,0
6188,0x0800dcd6,prvCheckTasksWaitingTermination,1.2438,0x2000031d,2,0
6189,0x0800db36,prvTaskIsTaskSuspended,1.2424,0x200034ca,32,0
6190,0x0800dccc,prvCheckTasksWaitingTermination,1.2428,0x20005faf,128,0
6191,0x0800dc1e,prvIdleTask,1.2478,0x200016da,1,0
6192,0x0800db66,prvTaskIsTaskSuspended,1.2402,0x2000665c,4,0
6193,0x0800db88,prvIdleTask,1.248,0x200057f9,32,0
6194,0x0800db92,prvIdleTask,1.24,0x200062c8,4,0
6195,0x0800dba0,prvIdleTask,1.2424,0x20001649,2,0
6196,0x0800db5e,prvTaskIsTaskSuspended,1.2484,0x20003918,4,0
6197,0x0800dc7c,prvIdleTask,1.2412,0x2000061b,2,0
6198,0x0800dc54,prvIdleTask,1.247,0x200022c5,32,0
6199,0x0800de98,prvCheckTasksWaitingTermination,1.2468,0x20000ad2,64,0
6200,0x0800dc1c,prvIdleTask,1.2456,0x2000402c,4,0
6201,0x0800db5e,prvTaskIsTaskSuspended,1.25,0x20001783,2,0
6202,0x0800dcba,prvCheckTasksWaitingTermination,1.2488,0x20000716,1,0
6203,0x0800deaa,prvCheckTasksWaitingTermination,1.2434,0x200039c5,32,0
6204,0x0800db82,prvIdleTask,1.2478,0x200050c8,32,0
6205,0x0800dbae,prvIdleTask,1.241,0x20001eb7,32,0
6206,0x0800db5e,prvTaskIsTaskSuspended,1.2454,0x200020a4,8,0
6207,0x0800db48,prvTaskIsTaskSuspended,1.244,0x200016f1,32,0
6208,0x0800de92,prvCheckTasksWaitingTermination,1.248,0x20001b80,128,0
6209,0x0800dbf8,prvIdleTask,1.2446,0x200015ca,2,0
6210,0x0800dc0e,prvIdleTask,1.2476,0x20005ca0,64,0
6211,0x0800db72,prvIdleTask,1.2476,0x200055c4,4,0
6212,0x0800dce0,prvCheckTasksWaitingTermination,1.2462,0x20003cb4,2,0
6213,0x0800db3e,prvTaskIsTaskSuspended,1.2474,0x20000ebb,1,0
6214,0x0800db90,prvIdleTask,1.2472,0x20005816,32,0
6215,0x0800db48,prvTaskIsTaskSuspended,1.2518,0x20001d77,2,0
6216,0x0800de98,prvCheckTasksWaitingTermination,1.2522,0x20004a09,128,0
6217,0x0800db70,prvIdleTask,1.2512,0x200023aa,32,0
6218,0x0800de9e,prvCheckTasksWaitingTermination,1.2484,0x20000f0e,8,0
6219,0x0800db84,prvIdleTask,1.2462,0x200053c4,32,0
6220,0x0800dc7c,prvIdleTask,1.2452,0x20005cd1,2,0
6221,0x0800dc14,prvIdleTask,1.245,0x200059b9,8,0
6222,0x0800dea2,prvCheckTasksWaitingTermination,1.2456,0x20000f23,32,0
6223,0x0800dca2,prvIdleTask,1.2528,0x200065b0,64,0
6224,0x0800db62,prvTaskIsTaskSuspended,1.2506,0x20004516,8,0
6225,0x080107aa,xQueueGenericSend,1.2504,0x200039a3,2,0
6226,0x0800db5e,prvTaskIsTaskSuspended,1.2518,0x200051d5,16,0
6227,0x0800dc84,prvIdleTask,1.2546,0x20002ccd,1,0
6228,0x0800dc1a,prvIdleTask,1.2504,0x20000943,16,0
6229,0x0800dcb4,prvCheckTasksWaitingTermination,1.2476,0x200005cc,2,0
6230,0x0800dbf4,prvIdleTask,1.2468,0x20006420,4,0
6231,0x0800db5a,prvTaskIsTaskSuspended,1.2526,0x20005e30,4,0
6232,0x0800db76,prvIdleTask,1.2466,0x20000fb1,64,0
6233,0x0800dcbc,prvCheckTasksWaitingTermination,1.2556,0x200012b8,8,0
6234,0x0800dbae,prvIdleTask,1.2502,0x2000219e,2,0
6235,0x0800db52,prvTaskIsTaskSuspended,1.2544,0x2000578a,128,0
6236,0x0800dcbe,prvCheckTasksWaitingTermination,1.2534,0x20006101,32,0
6237,0x0800deb0,prvCheckTasksWaitingTermination,1.2508,0x200061e9,32,0
6238,0x0800dcb0,prvCheckTasksWaitingTermination,1.2532,0x200012e7,2,0
6239,0x0800db5a,prvTaskIsTaskSuspended,1.2546,0x20000e67,2,0
6240,0x0800db6c,prvIdleTask,1.25,0x20006683,8,0
6241,0x0800db3e,prvTaskIsTaskSuspended,1.2516,0x20003511,1,0
6242,0x0800dcd6,prvCheckTasksWaitingTermination,1.2576,0x20001bbd,32,0
6243,0x0800dea0,prvCheckTasksWaitingTermination,1.2516,0x200047e6,16,0
6244,0x0800dccc,prvCheckTasksWaitingTermination,1.257,0x20002400,8,0
6245,0x0800db40,prvTaskIsTaskSuspended,1.2588,0x20004bcd,1,0
6246,0x0800db4c,prvTaskIsTaskSuspended,1.2566,0x20004e3c,2,0
6248,0x0800db62,prvTaskIsTaskSuspended,1.256,0x2000021d,128,0
6249,0x0800dbfc,prvIdleTask,1.255,0x20005ae0,64,0
6250,0x0800db88,prvIdleTask,1.2548,0x20005dae,1,0
6251,0x0800de94,prvCheckTasksWaitingTermination,1.259,0x2000343d,32,0
6252,0x0800de84,prvCheckTasksWaitingTermination,1.2582,0x20001e94,1,0
6253,0x0800db92,prvIdleTask,1.2592,0x20004384,4,0
6254,0x0800a08c,xTaskGetTickCount,1.2574,0x20004434,1,0
6255,0x0800dba4,prvIdleTask,1.2528,0x20004b98,64,0
6256,0x0800dc76,prvIdleTask,1.2568,0x20003f0a,2,0
6257,0x08003200,vListInsert,1.26,0x200021fc,128,0
6258,0x0800323a,vListInsert,1.2602,0x20002798,128,0
6259,0x0800db52,prvTaskIsTaskSuspended,1.2526,0x20002392,64,0
6260,0x0800de8c,prvCheckTasksWaitingTermination,1.2586,0x2000424e,32,0
6261,0x0800dce2,prvCheckTasksWaitingTermination,1.2528,0x2000273c,1,0
6262,0x0800dcbc,prvCheckTasksWaitingTermination,1.2528,0x20004fa7,64,0
6263,0x0800de98,prvCheckTasksWaitingTermination,1.2626,0x20003754,32,0
6264,0x0800db88,prvIdleTask,1.2568,0x2000043c,8,0
6265,0x0800dbac,prvIdleTask,1.2534,0x20001a73,1,0
6266,0x0800dcb2,prvCheckTasksWaitingTermination,1.2618,0x2000600c,2,0
6267,0x0800db62,prvTaskIsTaskSuspended,1.2584,0x2000223e,128,0
6268,0x0800dc80,prvIdleTask,1.2616,0x200019d6,2,0
6269,0x0800a4c0,vTaskSwitchContext,1.2598,0x20006193,64,0
6271,0x0800dc70,prvIdleTask,1.2564,0x20004cb9,32,0
6272,0x0800dca0,prvIdleTask,1.264,0x20000e5b,2,0
6273,0x0800dccc,prvCheckTasksWaitingTermination,1.2552,0x200028d5,32,0
6274,0x0800dc14,prvIdleTask,1.2614,0x20005c2b,128,0
6275,0x0800dba2,prvIdleTask,1.261,0x20000b6e,64,0
6276,0x0800dc1e,prvIdleTask,1.2634,0x20001d1b,16,0
6277,0x0800de9e,prvCheckTasksWaitingTermination,1.265,0x200057c5,1,0
6278,0x0800db7c,prvIdleTask,1.2626,0x2000613e,4,0
6279,0x0800db90,prvIdleTask,1.2658,0x20004216,8,0
6280,0x0800dc60,prvIdleTask,1.2632,0x20000a4b,128,0
6281,0x0800dc96,prvIdleTask,1.2644,0x20005778,2,0
6282,0x0800dbb0,prvIdleTask,1.2644,0x200047c5,1,0
6283,0x0800dc76,prvIdleTask,1.2642,0x20000895,32,0
6284,0x0800db4a,prvTaskIsTaskSuspended,1.2664,0x2000356a,8,0
6285,0x0800db5a,prvTaskIsTaskSuspended,1.266,0x20001164,32,0
6286,0x0800dcbe,prvCheckTasksWaitingTermination,1.2586,0x200010eb,2,0
6287,0x0800dc78,prvIdleTask,1.2614,0x20002799,128,0
6288,0x0800de84,prvCheckTasksWaitingTermination,1.2628,0x200018a8,16,0
6289,0x0800dc54,prvIdleTask,1.2584,0x20005285,8,0
6290,0x0800dc86,prvIdleTask,1.26,0x20001c1f,8,0
6291,0x0800deaa,prvCheckTasksWaitingTermination,1.2662,0x200018b2,128,0
6292,0x0800dcba,prvCheckTasksWaitingTermination,1.265,0x20001ea4,32,0
6293,0x0800db40,prvTaskIsTaskSuspended,1.2668,0x20001cd3,2,0
6294,0x0800dea6,prvCheckTasksWaitingTermination,1.262,0x2000229f,1,0
6295,0x0800dcd0,prvCheckTasksWaitingTermination,1.2648,0x20000c0c,8,0
6296,0x0800dbf4,prvIdleTask,1.268,0x20000618,1,0
6297,0x0800db5a,prvTaskIsTaskSuspended,1.2668,0x2000452e,4,0
6298,0x0800db36,prvTaskIsTaskSuspended,1.2654,0x2000204d,4,0
6299,0x0800dc8e,prvIdleTask,1.2652,0x200065a7,128,0
6300,0x0800db86,prvIdleTask,1.2658,0x20004198,128,0
6301,0x0800de9e,prvCheckTasksWaitingTermination,1.262,0x20002cdb,4,0
6302,0x0800dcdc,prvCheckTasksWaitingTermination,1.269,0x2000585e,1,0
6303,0x0800dc1e,prvIdleTask,1.2702,0x20000698,2,0
6304,0x0800dc54,prvIdleTask,1.268,0x200066c8,32,0
6305,0x0800dcb2,prvCheckTasksWaitingTermination,1.2692,0x200031d8,64,0
6306,0x0800dc96,prvIdleTask,1.2688,0x200012a8,2,0
6307,0x0800db92,prvIdleTask,1.2666,0x20005966,8,0
6308,0x0800db6e,prvIdleTask,1.2664,0x200009e3,8,0
6309,0x0800db6e,prvIdleTask,1.2714,0x2000116b,4,0
6310,0x0800db84,prvIdleTask,1.2634,0x200027ef,1,0
6311,0x0800deb6,prvCheckTasksWaitingTermination,1.265,0x20001deb,128,0
6312,0x0800db88,prvIdleTask,1.2688,0x20000150,64,0
6313,0x0800db36,prvTaskIsTaskSuspended,1.2694,0x20002ddf,16,0
6314,0x0800de9e,prvCheckTasksWaitingTermination,1.2688,0x200010e2,64,0
6315,0x0800deaa,prvCheckTasksWaitingTermination,1.266,0x20000869,128,0
6316,0x0800db72,prvIdleTask,1.2706,0x20005728,4,0
6317,0x0800dc52,prvIdleTask,1.2646,0x2000255e,1,0
6318,0x0800dc68,prvIdleTask,1.2638,0x200009ee,4,0
6319,0x0800dc90,prvIdleTask,1.265,0x200019e1,1,0
6320,0x0800dca8,prvIdleTask,1.2676,0x20001b95,8,0
6321,0x0800de98,prvCheckTasksWaitingTermination,1.269,0x200022fc,8,0
6322,0x0800dcb8,prvCheckTasksWaitingTermination,1.273,0x2000201a,128,0
6323,0x0800dc58,prvIdleTask,1.2662,0x20003099,16,0
6324,0x0800db36,prvTaskIsTaskSuspended,1.2662,0x20001261,1,-2
6325,0x0800dc6c,prvIdleTask,1.2658,0x20003ce3,32,0
6326,0x08010698,xQueueGenericSend,1.2696,0x20003608,1,0
6327,0x0800dcb0,prvCheckTasksWaitingTermination,1.268,0x20000f11,128,0
6328,0x0800deb0,prvCheckTasksWaitingTermination,1.2662,0x200055e4,16,0
6329,0x0800db62,prvTaskIsTaskSuspended,1.2706,0x20005b57,128,0
6330,0x0800db62,prvTaskIsTaskSuspended,1.2678,0x20003527,128,0
6331,0x0800dc80,prvIdleTask,1.268,0x20001809,4,0
6332,0x0800dcac,prvCheckTasksWaitingTermination,1.2728,0x200028fe,4,0
6333,0x0800dc98,prvIdleTask,1.272,0x20005dd3,64,0
6334,0x0800db62,prvTaskIsTaskSuspended,1.2758,0x200052bc,32,0
6335,0x0800dc1c,prvIdleTask,1.2742,0x20005b92,16,0
6336,0x0800dc06,prvIdleTask,1.274,0x2000118a,4,-3
6337,0x0800dccc,prvCheckTasksWaitingTermination,1.2698,0x20004312,8,0
6338,0x0800de9c,prvCheckTasksWaitingTermination,1.2766,0x200025c5,128,0
6339,0x0800dc08,prvIdleTask,1.2718,0x20003678,16,0
6340,0x0800db5e,prvTaskIsTaskSuspended,1.27,0x2000074c,64,0
6341,0x0800dce8,prvCheckTasksWaitingTermination,1.2768,0x20000dc0,2,0
6342,0x0800dc74,prvIdleTask,1.2684,0x20004931,2,0
6343,0x08012c58,prvCopyDataFromQueue,1.2702,0x200040b3,2,0
6344,0x0801093e,xQueueGenericSend,1.2698,0x200051f5,8,0
6345,0x0800dcc6,prvCheckTasksWaitingTermination,1.275,0x200051e8,2,0
6346,0x0800dc54,prvIdleTask,1.2754,0x20001481,8,0
6347,0x080109f6,xQueueGenericSend,1.2694,0x20000842,4,0
6348,0x0800dcb2,prvCheckTasksWaitingTermination,1.2788,0x200022f1,128,0
6349,0x0800dcea,prvCheckTasksWaitingTermination,1.277,0x20001828,64,0
6350,0x0800de8e,prvCheckTasksWaitingTermination,1.2784,0x20000d81,4,0
6351,0x0800dbfc,prvIdleTask,1.2728,0x20005048,4,0
6352,0x0800de94,prvCheckTasksWaitingTermination,1.2766,0x200009b5,1,0
6353,0x0800dc58,prvIdleTask,1.2712,0x200009b6,8,0
6354,0x0800db62,prvTaskIsTaskSuspended,1.2778,0x2000079d,128,0
6355,0x0800dc70,prvIdleTask,1.2758,0x2000467f,4,0
6356,0x0800db72,prvIdleTask,1.2736,0x20003a07,128,0
6357,0x0800dea2,prvCheckTasksWaitingTermination,1.273,0x20005f82,32,0
6358,0x0800dea6,prvCheckTasksWaitingTermination,1.278,0x2000540c,64,0
6359,0x0800db36,prvTaskIsTaskSuspended,1.2792,0x20002797,2,0
6360,0x0800dc1e,prvIdleTask,1.2728,0x20002957,16,0
6361,0x0800dca8,prvIdleTask,1.2818,0x20002694,16,0
6362,0x0800dcbe,prvCheckTasksWaitingTermination,1.2754,0x20002b3c,2,0
6363,0x0800dc7c,prvIdleTask,1.2758,0x20006349,8,0
6364,0x0800dcc6,prvCheckTasksWaitingTermination,1.2752,0x20000790,1,0
6365,0x0800db62,prvTaskIsTaskSuspended,1.2748,0x20005803,1,0
6366,0x0800db4c,prvTaskIsTaskSuspended,1.274,0x20000cdf,2,0
6367,0x0800dcb0,prvCheckTasksWaitingTermination,1.2776,0x20005338,4,0
6368,0x0800dbb0,prvIdleTask,1.2754,0x20003a4c,1,0
6369,0x0800dc06,prvIdleTask,1.2816,0x20002c5e,64,0
6370,0x0800db6e,prvIdleTask,1.277,0x2000113f,8,0
6371,0x0800deaa,prvCheckTasksWaitingTermination,1.2836,0x20003230,32,0
6372,0x0800dcca,prvCheckTasksWaitingTermination,1.2804,0x200060cc,64,0
6373,0x0800db88,prvIdleTask,1.2846,0x200003bf,128,0
6374,0x0800dcbe,prvCheckTasksWaitingTermination,1.2764,0x200036e6,64,0
6375,0x0800dc76,prvIdleTask,1.275,0x20002ef0,128,0
6376,0x0800dbae,prvIdleTask,1.2844,0x20003d18,2,0
6377,0x0800dc7c,prvIdleTask,1.2806,0x200057af,1,0
6378,0x0800db4a,prvTaskIsTaskSuspended,1.2842,0x20003e4c,32,0
6379,0x0800db6e,prvIdleTask,1.2814,0x200022c1,64,0
6380,0x0800dc58,prvIdleTask,1.2794,0x20003edd,16,0
6381,0x0800dbf4,prvIdleTask,1.285,0x2000226d,1,0
6382,0x0800dcc2,prvCheckTasksWaitingTermination,1.285,0x2000373c,8,0
6383,0x0800db90,prvIdleTask,1.2798,0x20002159,4,0
6384,0x0800db4a,prvTaskIsTaskSuspended,1.2828,0x20005636,64,0
6385,0x0800deb0,prvCheckTasksWaitingTermination,1.2854,0x200002d5,16,0
6386,0x0800db98,prvIdleTask,1.2866,0x2000099d,8,0
6387,0x0800dc6e,prvIdleTask,1.2776,0x20001cd8,128,0
6388,0x0800de98,prvCheckTasksWaitingTermination,1.2786,0x200032c3,1,0
6389,0x0800dc7c,prvIdleTask,1.2856,0x200040b5,4,0
6390,0x0800dc84,prvIdleTask,1.2822,0x20000b01,8,0
6391,0x0800db4c,prvTaskIsTaskSuspended,1.2798,0x20000a92,32,-1
6392,0x0800dc96,prvIdleTask,1.283,0x200021bd,16,0
6393,0x0800dcb0,prvCheckTasksWaitingTermination,1.2852,0x200029ce,32,0
6394,0x0800dc76,prvIdleTask,1.2828,0x200062d0,1,0
6395,0x0800dc70,prvIdleTask,1.289,0x200013da,32,0
6396,0x0800db62,prvTaskIsTaskSuspended,1.2794,0x20003853,2,0
6397,0x0800dcd6,prvCheckTasksWaitingTermination,1.2806,0x20000835,32,0
6398,0x0800dc54,prvIdleTask,1.2798,0x20005065,16,0
6399,0x0800db76,prvIdleTask,1.2838,0x20002b43,8,0
6400,0x0800dc14,prvIdleTask,1.2858,0x20000a90,128,-3
6401,0x08001a12,vPortEnterCritical,1.29,0x2000519f,1,0
6402,0x0800dc92,prvIdleTask,1.2862,0x20004571,4,0
6403,0x0800dce0,prvCheckTasksWaitingTermination,1.2864,0x20001a0b,4,0
6404,0x0800dc68,prvIdleTask,1.2858,0x20003c26,2,0
6405,0x0800db8c,prvIdleTask,1.289,0x20005e15,4,0
6406,0x0800db5c,prvTaskIsTaskSuspended,1.2852,0x200032b3,2,0
6407,0x0800dbb2,prvIdleTask,1.285,0x20000699,64,-3
6408,0x0800dc6c,prvIdleTask,1.285,0x20003eda,16,0
6409,0x0800dc0e,prvIdleTask,1.2818,0x20003c13,128,0
6410,0x0800dc0a,prvIdleTask,1.2846,0x2000559d,32,0
6411,0x0800dba8,prvIdleTask,1.2922,0x2000261b,16,0
6412,0x0800dbfc,prvIdleTask,1.2878,0x20001b42,128,0
6413,0x0800db6c,prvIdleTask,1.2866,0x20004c55,8,0
6414,0x0800dc0e,prvIdleTask,1.2916,0x20006217,4,0
6415,0x0800db62,prvTaskIsTaskSuspended,1.2854,0x20000614,16,0
6416,0x0800dcda,prvCheckTasksWaitingTermination,1.293,0x20003273,8,0
6417,0x0800dce8,prvCheckTasksWaitingTermination,1.285,0x20001098,4,0
6418,0x0800db7a,prvIdleTask,1.2844,0x20003589,8,0
6419,0x0801219e,xQueueReceive,1.2902,0x2000495c,128,0
6420,0x0800db9c,prvIdleTask,1.2862,0x20003dfa,1,0
6421,0x0800deb6,prvCheckTasksWaitingTermination,1.2846,0x2000604e,128,0
6422,0x0800dccc,prvCheckTasksWaitingTermination,1.2866,0x200006ba,1,0
6423,0x0800dc6c,prvIdleTask,1.2946,0x20000057,32,0
6424,0x0800deb8,prvCheckTasksWaitingTermination,1.2868,0x20003fd6,8,0
6425,0x0801224e,xQueueReceive,1.2898,0x20001234,1,-1
6426,0x0800dea0,prvCheckTasksWaitingTermination,1.2934,0x2000390a,16,0
6427,0x0800dc08,prvIdleTask,1.2872,0x200061d6,64,0
6428,0x080110f2,xQueueGenericSend,1.29,0x200016f0,128,0
6429,0x0801303a,xQueuePeek,1.2906,0x20005db9,128,0
6430,0x0800dcb0,prvCheckTasksWaitingTermination,1.2956,0x20002133,128,0
6431,0x0800deb8,prvCheckTasksWaitingTermination,1.2878,0x2000415b,1,0
6432,0x0800db90,prvIdleTask,1.2878,0x20004507,64,0
6433,0x0800dbf8,prvIdleTask,1.2884,0x200045b3,32,0
6434,0x0801095a,xQueueGenericSend,1.29,0x20000a65,1,-2
6435,0x0800dc7c,prvIdleTask,1.2948,0x200010ad,128,0
6436,0x0800dc1c,prvIdleTask,1.2914,0x2000320e,32,0
6437,0x0800dc1e,prvIdleTask,1.2968,0x20000357,64,0
6438,0x0800dc8a,prvIdleTask,1.2938,0x20004a00,2,0
6439,0x0800dc08,prvIdleTask,1.2966,0x20003b9d,32,0
6440,0x0800dea0,prvCheckTasksWaitingTermination,1.2954,0x20000dc5,128,0
6441,0x0800dc8e,prvIdleTask,1.2962,0x20003da0,32,0
6442,0x0800dcbc,prvCheckTasksWaitingTermination,1.2932,0x20004ac7,2,0
6443,0x0800dea2,prvCheckTasksWaitingTermination,1.2892,0x2000556c,8,0
6444,0x0800dccc,prvCheckTasksWaitingTermination,1.2904,0x20005d72,32,0
6445,0x0800dca8,prvIdleTask,1.2892,0x2000536d,32,0
6446,0x0800db5e,prvTaskIsTaskSuspended,1.291,0x2000419e,64,0
6447,0x0800dce8,prvCheckTasksWaitingTermination,1.296,0x200035a6,8,0
6448,0x0800db48,prvTaskIsTaskSuspended,1.2964,0x2000296d,128,0
6449,0x0800dc06,prvIdleTask,1.2992,0x20003de6,64,0
6450,0x0800db36,prvTaskIsTaskSuspended,1.2948,0x20004c2a,1,0
