attempt,stop_addr,stop_fn,delay,target,bitflip,code,seed
4438,0x0800d9f8,prvCopyDataToQueue_ret_dup,0.152,0x2000a5c6,4,0,3735928559
4439,0x08015f28,crc32buf_ret_dup,0.623,0x20004aa4,32,0,3735928559
4440,0x080039a2,xQueueReceive_ret_dup,0.821,0x200085f5,4,0,3735928559
4441,0x0800370a,prvIdleTask,0.42,0x20004588,2,0,3735928559
4442,0x08018a1c,xTimerCreate_ret_dup,0.28,0x2000c831,64,0,3735928559
4443,memcpy,"<Timer_Stack+1824>,",0.516,0x20000fd2,4,1,3735928559
4444,memset,"<ucHeap+8304>,",0.084,0x200095ab,4,0,3735928559
4445,0x08011e4c,prvInitialiseNewTask_dup,0.582,0x20008b1f,2,0,3735928559
4446,0x0801469a,RandomInteger_ret_dup,0.807,0x2000b98d,32,0,3735928559
4447,0x0800f5e4,prvCheckTasksWaitingTermination_dup,0.957,0x20003657,2,0,3735928559
4448,memset,"<ucHeap+14600>,",0.126,0x20009536,2,0,3735928559
4449,0x08015f98,crc32buf_ret_dup,0.635,0x20001d44,8,1,3735928559
4450,0x08015ea4,crc32buf_ret_dup,0.376,0x20007eff,4,0,3735928559
4451,0x0800f5ec,prvCheckTasksWaitingTermination_dup,0.548,0x20001647,64,1,3735928559
4452,0x0800f5d8,prvCheckTasksWaitingTermination_dup,0.904,0x200071ac,32,1,3735928559
4453,0x08003698,prvIdleTask,0.789,0x20005286,4,0,3735928559
4454,0x080036d2,prvIdleTask,0.907,0x20007f06,4,0,3735928559
4455,0x080036d6,prvIdleTask,0.457,0x2000602d,16,0,3735928559
4456,0x08015fa2,crc32buf_ret_dup,0.379,0x2000a35e,32,0,3735928559
4457,memset,"<xStack>,",0.337,0x2000c5c3,16,0,3735928559
4458,0x0800f5ea,prvCheckTasksWaitingTermination_dup,0.692,0x2000ad46,1,0,3735928559
4459,0x0800b8d4,vQueueWaitForMessageRestricted_dup,0.836,0x2000218d,128,1,3735928559
4460,memset,"<xStack>,",0.55,0x20002800,8,0,3735928559
4461,0x0800a33c,prvProcessTimerOrBlockTask_dup,0.604,0x20004a1f,4,0,3735928559
4462,0x08021338,vTaskPrioritySet_dup,0.663,0x20004943,128,0,3735928559
4463,0x08003694,prvIdleTask,0.259,0x2000b837,128,0,3735928559
4464,0x08015f0a,crc32buf_ret_dup,0.382,0x2000a027,2,0,3735928559
4465,0x08015ec4,crc32buf_ret_dup,0.633,0x2000aa6f,2,0,3735928559
4466,0x08015ed6,crc32buf_ret_dup,0.874,0x20005a41,1,0,3735928559
4467,0x08001d7a,xTaskResumeAll,0.246,0x200017b9,8,1,3735928559
4468,0x08003754,prvIdleTask,0.717,0x20004d0d,64,0,3735928559
4469,0x08002a44,xTaskIncrementTick,0.963,0x20008b38,4,0,3735928559
4470,0x08003254,vTaskSwitchContext,0.606,0x2000bb29,4,0,3735928559
4471,0x08014362,Multiply_dup,0.922,0x2000405d,4,0,3735928559
4472,0x08015ef6,crc32buf_ret_dup,0.875,0x20005c4b,64,0,3735928559
4473,0x0801437e,Multiply_dup,0.595,0x2000c9cd,4,0,3735928559
4474,0x08009a10,prvAddCurrentTaskToDelayedList_dup,0.448,0x2000b381,2,0,3735928559
4475,0x08014612,RandomInteger_ret_dup,0.354,0x20009b7e,128,0,3735928559
4476,memset,"<xStack>,",0.187,0x200056e4,4,0,3735928559
4477,0x0800c080,xQueueGenericSend_ret_dup,0.981,0x20001419,1,1,3735928559
4478,0x0800f5e2,prvCheckTasksWaitingTermination_dup,0.437,0x20008279,1,0,3735928559
4479,0x0800f46e,prvCheckTasksWaitingTermination_dup,0.682,0x20002f98,64,0,3735928559
4480,0x080036cc,prvIdleTask,0.339,0x2000d36e,2,0,3735928559
4481,0x08024830,Reset_Handler,0.0,0x2000c8c5,32,0,3735928559
4482,0x0800a8f8,prvProcessReceivedCommands_dup,0.599,0x20005294,1,0,3735928559
4483,0x0800339c,vTaskSwitchContext,0.768,0x200011bf,128,1,3735928559
4484,0x08022f84,PendSV_Handler,0.191,0x2000a373,64,0,3735928559
4485,memset,"<xStack>,",0.277,0x20005cdb,4,0,3735928559
4486,memset,"<ucHeap+14600>,",0.122,0x2000105b,2,1,3735928559
4487,memcpy,"<Timer_Stack+1824>,",0.191,0x2000ac81,4,0,3735928559
4488,0x08024840,Reset_Handler,0.034,0x200084da,8,0,3735928559
4489,0x08018d24,xTimerIsTimerActive_ret_dup,0.416,0x20008d85,32,0,3735928559
4490,0x080036cc,prvIdleTask,0.953,0x20005a71,1,0,3735928559
4491,0x0800d8bc,prvCopyDataToQueue_ret_dup,0.333,0x2000b25e,2,0,3735928559
4492,memset,"<xStack>,",0.327,0x2000844f,4,0,3735928559
4493,0x08000396,pvPortMalloc,0.305,0x2000634e,32,0,3735928559
4494,0x0801432e,Multiply_dup,0.478,0x20005aca,32,0,3735928559
4495,0x0801993a,uxTimerGetReloadMode_ret_dup,0.764,0x20002aaf,128,0,3735928559
4496,0x08015f24,crc32buf_ret_dup,0.488,0x2000a085,8,0,3735928559
4497,0x080036c4,prvIdleTask,0.539,0x2000283d,8,0,3735928559
4498,0x080036ae,prvIdleTask,0.26,0x2000a2d2,64,0,3735928559
4499,0x08003692,prvIdleTask,0.682,0x20009650,32,0,3735928559
4500,0x08003754,prvIdleTask,0.9,0x20000441,1,1,3735928559
4501,0x080059fa,xTaskGetSchedulerState_ret_dup,0.573,0x20001735,4,1,3735928559
4502,0x0800c198,xQueueGenericSend_ret_dup,0.88,0x20000640,8,1,3735928559
4503,0x08015f58,crc32buf_ret_dup,0.878,0x20001895,4,1,3735928559
4504,0x08015e74,crc32buf_ret_dup,0.996,0x200074f8,16,0,3735928559
4505,0x08001f96,xTaskIncrementTick,0.858,0x20007cd0,2,0,3735928559
4506,0x0801436a,Multiply_dup,0.372,0x2000c97d,64,0,3735928559
4507,0x0800f5c6,prvCheckTasksWaitingTermination_dup,0.936,0x2000b7a7,128,0,3735928559
4508,0x08013f86,Initialize_dup,0.697,0x20006500,32,0,3735928559
4509,memset,"<xStack>,",0.297,0x200011f2,2,1,3735928559
4510,0x08000eb4,pvPortMalloc_to_duplicate,0.15,0x200029c7,4,0,3735928559
4511,memset,"<ucHeap+14600>,",0.117,0x20004046,2,0,3735928559
4512,0x0800f474,prvCheckTasksWaitingTermination_dup,0.294,0x20004a78,1,0,3735928559
4513,0x0800f414,prvCheckTasksWaitingTermination_dup,0.905,0x20001f7f,32,1,3735928559
4514,0x080142f4,Multiply_dup,0.922,0x20000881,4,1,3735928559
4515,0x08022fde,SysTick_Handler,0.17,0x20006e79,128,0,3735928559
4516,0x0800f5e4,prvCheckTasksWaitingTermination_dup,0.559,0x20000f98,8,1,3735928559
4517,0x08015f06,crc32buf_ret_dup,0.637,0x2000756f,8,0,3735928559
4518,memset,"<ucHeap+3040>,",0.058,0x200007f1,4,1,3735928559
4519,0x08024840,Reset_Handler,0.013,0x20005474,16,0,3735928559
4520,0x08002d6e,xTaskIncrementTick,0.944,0x2000c09b,64,0,3735928559
4521,0x08015ed0,crc32buf_ret_dup,0.492,0x200013a2,4,1,3735928559
4522,0x0800370a,prvIdleTask,0.538,0x2000a34d,64,0,3735928559
4523,0x08003764,prvIdleTask,0.329,0x2000797a,4,0,3735928559
4524,0x08015f76,crc32buf_ret_dup,0.369,0x20005d1e,2,-1,3735928559
4525,0x080030c2,vTaskSwitchContext,0.544,0x2000d647,8,0,3735928559
4526,0x0800962c,xTaskIncrementTick_ret_dup,0.442,0x20009cac,4,0,3735928559
4527,0x08014304,Multiply_dup,0.479,0x200048a8,1,0,3735928559
4528,0x0800f414,prvCheckTasksWaitingTermination_dup,0.856,0x20004a57,4,0,3735928559
4529,0x0800ac5a,prvProcessReceivedCommands_dup,0.821,0x2000d13c,16,1,3735928559
4530,0x08012bfc,prvTaskIsTaskSuspended_ret_dup,0.805,0x2000bcee,128,0,3735928559
4531,0x08002558,xTaskIncrementTick,0.335,0x2000c641,8,0,3735928559
4532,0x080142d2,Multiply_dup,0.92,0x200032e1,64,-1,3735928559
4533,0x08021802,vTaskSuspend_dup,0.738,0x2000885d,1,0,3735928559
4534,0x08011d18,prvInitialiseNewTask_dup,0.389,0x2000afb7,32,0,3735928559
4535,0x08014ca8,xTaskCreate_ret_dup,0.129,0x2000276c,4,1,3735928559
4536,0x08005290,vListInsert_dup,0.544,0x200095a8,4,0,3735928559
4537,0x08016fa8,xQueueGenericCreate_ret_dup,0.253,0x200069e3,8,0,3735928559
4538,0x08011b06,prvInitialiseNewTask_dup,0.149,0x20001294,1,1,3735928559
4539,0x08013f7a,Initialize_dup,0.351,0x2000300f,32,0,3735928559
4540,memset,"<ucHeap+18832>,",0.139,0x20008036,128,0,3735928559
4541,memset,"<ucHeap+14600>,",0.115,0x200094a2,2,0,3735928559
4542,0x0800680e,vTaskSuspendAll_dup,0.651,0x2000cf17,2,0,3735928559
4543,0x08003694,prvIdleTask,0.782,0x20007a54,1,0,3735928559
4544,0x0800c1a8,xQueueGenericSend_ret_dup,0.395,0x20004488,2,0,3735928559
4545,0x080036aa,prvIdleTask,0.717,0x200076bf,2,0,3735928559
4546,0x0800f5d4,prvCheckTasksWaitingTermination_dup,0.579,0x20008bc0,32,0,3735928559
4547,0x0800f43a,prvCheckTasksWaitingTermination_dup,0.967,0x20006c32,4,0,3735928559
4548,0x08011d30,prvInitialiseNewTask_dup,0.151,0x2000acbf,128,0,3735928559
4549,0x08000e30,memcpy_to_duplicate,0.558,0x2000201e,128,1,3735928559
4550,0x080145f4,RandomInteger_ret_dup,0.476,0x20000c6b,1,1,3735928559
4551,memset,"<xStack>,",0.404,0x20004d59,2,0,3735928559
4552,0x080001b6,memset,0.277,0x20002828,16,0,3735928559
4553,0x08015fb6,crc32buf_ret_dup,0.747,0x200047bc,32,0,3735928559
4554,memset,"<ucHeap+8304>,",0.086,0x20001448,32,1,3735928559
4555,0x0801a688,xStreamBufferSpacesAvailable_ret_dup,0.301,0x200003c8,4,1,3735928559
4556,0x0802483e,Reset_Handler,0.021,0x2000d4d5,4,0,3735928559
4557,0x0800f3e2,prvCheckTasksWaitingTermination_dup,0.915,0x20000d31,16,1,3735928559
4558,0x0800be48,xQueueGenericSend_ret_dup,0.966,0x20000f51,64,1,3735928559
4559,0x0800bf3e,xQueueGenericSend_ret_dup,0.47,0x2000b1f2,128,0,3735928559
4560,0x08008094,xTaskResumeAll_ret_dup,0.161,0x2000d140,8,0,3735928559
4561,0x08015e6c,crc32buf_ret_dup,0.381,0x200048c8,128,0,3735928559
4562,0x0800f488,prvCheckTasksWaitingTermination_dup,0.848,0x20008fa6,1,0,3735928559
4563,0x08002f3e,vTaskSwitchContext,0.909,0x200017a1,4,1,3735928559
4564,0x08014362,Multiply_dup,0.701,0x20005291,1,0,3735928559
4565,0x0800bf50,xQueueGenericSend_ret_dup,0.17,0x20009c90,64,0,3735928559
4566,0x08009a9c,prvAddCurrentTaskToDelayedList_dup,0.338,0x200003d1,16,1,3735928559
4567,memset,"<xStack>,",0.738,0x20000169,64,1,3735928559
4568,0x08024840,Reset_Handler,0.024,0x20004b46,8,0,3735928559
4569,memset,"<ucHeap+8>,",0.041,0x20003e9b,64,0,3735928559
4570,0x08007956,xTaskResumeAll_ret_dup,0.213,0x20003877,32,0,3735928559
4571,0x08005e08,xTaskRemoveFromEventList_ret_dup,0.21,0x200090c2,16,0,3735928559
4572,0x08002d6c,xTaskIncrementTick,0.781,0x2000d8ee,32,0,3735928559
4573,memcpy,"<Timer_Stack+1840>,",0.271,0x20003a1e,16,0,3735928559
4574,0x0801429c,Multiply_dup,0.817,0x2000630a,32,0,3735928559
4575,0x08013a08,vTaskDelay_dup,0.44,0x20004caf,1,0,3735928559
4576,0x08024828,Reset_Handler,0.008,0x2000811f,8,0,3735928559
4577,memset,"<xStack>,",0.602,0x2000086a,64,1,3735928559
4578,0x08015edc,crc32buf_ret_dup,0.753,0x2000b59b,8,0,3735928559
4579,0x080036be,prvIdleTask,0.254,0x20000eda,8,1,3735928559
4580,0x08013ffe,Initialize_dup,0.35,0x2000b2d0,64,0,3735928559
4581,0x08002a48,xTaskIncrementTick,0.88,0x2000c454,2,0,3735928559
4582,0x080001ae,memcpy,0.28,0x20001ec3,4,1,3735928559
4583,0x08014324,Multiply_dup,0.372,0x20000475,4,1,3735928559
4584,0x08011be2,prvInitialiseNewTask_dup,0.128,0x20000adc,8,1,3735928559
4585,0x08012ed4,vListInsertEnd_dup,0.971,0x200092a3,1,0,3735928559
4586,0x08015fbc,crc32buf_ret_dup,0.353,0x2000d12f,32,0,3735928559
4587,0x08015f5c,crc32buf_ret_dup,0.369,0x200062db,8,0,3735928559
4588,0x08015f46,crc32buf_ret_dup,0.745,0x20003335,1,1,3735928559
4589,0x0800f3f8,prvCheckTasksWaitingTermination_dup,0.234,0x2000aea9,128,0,3735928559
4590,0x0802483c,Reset_Handler,0.033,0x200066f4,2,0,3735928559
4591,0x08015f76,crc32buf_ret_dup,0.499,0x2000c4c1,8,0,3735928559
4592,0x08009a74,prvAddCurrentTaskToDelayedList_dup,0.818,0x20005816,8,0,3735928559
4593,0x08005ad4,xTaskGetSchedulerState_ret_dup,0.78,0x200077c3,32,0,3735928559
4594,0x08015f5a,crc32buf_ret_dup,0.493,0x20006dc9,64,0,3735928559
4595,0x0801936e,xTimerGenericCommand_ret_dup,0.694,0x2000a801,128,0,3735928559
4596,0x08015ee4,crc32buf_ret_dup,0.759,0x2000c1c7,1,0,3735928559
4597,0x080036fe,prvIdleTask,0.209,0x20004957,4,0,3735928559
4598,0x08015ea4,crc32buf_ret_dup,0.627,0x2000be2d,2,0,3735928559
4599,0x0800684c,vTaskSuspendAll_dup,0.929,0x2000b1c3,16,0,3735928559
4600,0x08003768,prvIdleTask,0.716,0x2000d382,2,0,3735928559
4601,0x08003b7e,xQueueReceive_ret_dup,0.395,0x2000c721,16,0,3735928559
4602,memset,"<ucHeap+3040>,",0.061,0x20009a74,128,0,3735928559
4603,0x08022ffa,SysTick_Handler,0.736,0x200029ba,1,0,3735928559
4604,0x080052a6,vListInsert_dup,0.281,0x20001150,16,1,3735928559
4605,0x08003704,prvIdleTask,0.519,0x20009c8f,2,0,3735928559
4606,0x0800bde8,xQueueGenericSend_ret_dup,0.959,0x20000c64,32,1,3735928559
4607,0x08015eb2,crc32buf_ret_dup,0.51,0x20009983,4,0,3735928559
4608,0x080083b8,xTaskResumeAll_ret_dup,0.293,0x2000cc4e,16,0,3735928559
4609,0x08014360,Multiply_dup,0.374,0x200012dd,128,1,3735928559
4610,0x0800f466,prvCheckTasksWaitingTermination_dup,0.735,0x2000880c,2,0,3735928559
4611,0x08015fbc,crc32buf_ret_dup,0.49,0x2000a17b,4,0,3735928559
4612,0x0800366c,xBackupRestoreCallVoidFunction,0.488,0x200036ca,8,0,3735928559
4613,0x0800f45e,prvCheckTasksWaitingTermination_dup,0.942,0x2000ae24,32,0,3735928559
4614,0x080011d8,xTaskResumeAll,0.82,0x200042d6,8,0,3735928559
